layer,M,N,K,kind,regime,repeat,us,calls_per_event
fc1,325,3072,768,packed_int4,eviction_attempt,17,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,17,32.76799991726875,1
fc1,325,3072,768,bf16,eviction_attempt,17,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,17,63.48799914121628,1
fc1,325,3072,768,dequant_only,eviction_attempt,17,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,18,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,18,34.81600061058998,1
fc1,325,3072,768,bf16,eviction_attempt,18,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,18,8.191999979317188,1
fc1,325,3072,768,native_int4,eviction_attempt,18,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,18,20.479999482631683,1
fc1,325,3072,768,bf16,eviction_attempt,19,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,19,6.144000217318535,1
fc1,325,3072,768,native_int4,eviction_attempt,19,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,19,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,19,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,19,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,20,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,20,22.52800017595291,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,20,20.479999482631683,1
fc1,325,3072,768,fused_int4,eviction_attempt,20,32.76799991726875,1
fc1,325,3072,768,bf16,eviction_attempt,20,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,20,63.48799914121628,1
fc2,1,768,3072,predequant_gemm,warm,0,14.739000238478184,32
fc2,1,768,3072,packed_int4,warm,0,15.75399935245514,32
fc2,1,768,3072,native_int4,warm,0,5.816999822854996,32
fc2,1,768,3072,bf16,warm,0,10.089999996125698,32
fc2,1,768,3072,fused_int4,warm,0,45.49200087785721,32
fc2,1,768,3072,dequant_only,warm,0,4.780000075697899,32
fc2,1,768,3072,fused_int4,warm,1,45.12299969792366,32
fc2,1,768,3072,predequant_gemm,warm,1,10.328000411391258,32
fc2,1,768,3072,packed_int4,warm,1,14.305000193417072,32
fc2,1,768,3072,dequant_only,warm,1,4.215999972075224,32
fc2,1,768,3072,native_int4,warm,1,4.7969999723136425,32
fc2,1,768,3072,bf16,warm,1,9.530000388622284,32
fc2,1,768,3072,bf16,warm,2,9.48300026357174,32
fc2,1,768,3072,dequant_only,warm,2,4.253000020980835,32
fc2,1,768,3072,fused_int4,warm,2,45.07400095462799,32
fc2,1,768,3072,packed_int4,warm,2,14.13699984550476,32
fc2,1,768,3072,predequant_gemm,warm,2,10.259999893605709,32
fc2,1,768,3072,native_int4,warm,2,4.72299987450242,32
fc2,1,768,3072,native_int4,warm,3,4.629000090062618,32
fc2,1,768,3072,bf16,warm,3,9.445000439882278,32
fc2,1,768,3072,packed_int4,warm,3,14.084000140428543,32
fc2,1,768,3072,dequant_only,warm,3,4.141000099480152,32
fc2,1,768,3072,fused_int4,warm,3,45.003000646829605,32
fc2,1,768,3072,predequant_gemm,warm,3,10.25800034403801,32
fc2,1,768,3072,dequant_only,warm,4,4.137999843806028,32
fc2,1,768,3072,fused_int4,warm,4,45.030999928712845,32
fc2,1,768,3072,bf16,warm,4,9.459000080823898,32
fc2,1,768,3072,packed_int4,warm,4,13.992000371217728,32
fc2,1,768,3072,native_int4,warm,4,4.6339998953044415,32
fc2,1,768,3072,predequant_gemm,warm,4,10.201999917626381,32
fc2,1,768,3072,fused_int4,warm,5,45.10900005698204,32
fc2,1,768,3072,dequant_only,warm,5,3.8870000280439854,32
fc2,1,768,3072,native_int4,warm,5,4.387999884784222,32
fc2,1,768,3072,predequant_gemm,warm,5,10.232999920845032,32
fc2,1,768,3072,packed_int4,warm,5,14.024999924004078,32
fc2,1,768,3072,bf16,warm,5,9.402000345289707,32
fc2,1,768,3072,fused_int4,warm,6,45.113999396562576,32
fc2,1,768,3072,dequant_only,warm,6,4.145000129938126,32
fc2,1,768,3072,native_int4,warm,6,4.604999907314777,32
fc2,1,768,3072,bf16,warm,6,9.414000436663628,32
fc2,1,768,3072,predequant_gemm,warm,6,10.204999707639217,32
fc2,1,768,3072,packed_int4,warm,6,13.973000459372997,32
fc2,1,768,3072,native_int4,eviction_attempt,0,12.28800043463707,1
fc2,1,768,3072,dequant_only,eviction_attempt,0,8.1599997356534,1
fc2,1,768,3072,bf16,eviction_attempt,0,16.383999958634377,1
fc2,1,768,3072,packed_int4,eviction_attempt,0,19.45599913597107,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,0,18.432000651955605,1
fc2,1,768,3072,fused_int4,eviction_attempt,0,49.15200173854828,1
fc2,1,768,3072,bf16,eviction_attempt,1,14.336000196635723,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,1,14.336000196635723,1
fc2,1,768,3072,dequant_only,eviction_attempt,1,6.175999995321035,1
fc2,1,768,3072,packed_int4,eviction_attempt,1,18.432000651955605,1
fc2,1,768,3072,native_int4,eviction_attempt,1,12.28800043463707,1
fc2,1,768,3072,fused_int4,eviction_attempt,1,49.15200173854828,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,2,16.383999958634377,1
fc2,1,768,3072,native_int4,eviction_attempt,2,12.28800043463707,1
fc2,1,768,3072,packed_int4,eviction_attempt,2,18.432000651955605,1
fc2,1,768,3072,bf16,eviction_attempt,2,16.383999958634377,1
fc2,1,768,3072,dequant_only,eviction_attempt,2,8.191999979317188,1
fc2,1,768,3072,fused_int4,eviction_attempt,2,49.15200173854828,1
fc2,1,768,3072,dequant_only,eviction_attempt,3,6.175999995321035,1
fc2,1,768,3072,packed_int4,eviction_attempt,3,18.432000651955605,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,3,16.383999958634377,1
fc2,1,768,3072,bf16,eviction_attempt,3,14.336000196635723,1
fc2,1,768,3072,fused_int4,eviction_attempt,3,49.15200173854828,1
fc2,1,768,3072,native_int4,eviction_attempt,3,12.28800043463707,1
fc2,1,768,3072,native_int4,eviction_attempt,4,12.28800043463707,1
fc2,1,768,3072,packed_int4,eviction_attempt,4,20.479999482631683,1
fc2,1,768,3072,dequant_only,eviction_attempt,4,6.175999995321035,1
fc2,1,768,3072,bf16,eviction_attempt,4,14.336000196635723,1
fc2,1,768,3072,fused_int4,eviction_attempt,4,49.15200173854828,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,4,16.383999958634377,1
fc2,1,768,3072,bf16,eviction_attempt,5,14.336000196635723,1
fc2,1,768,3072,packed_int4,eviction_attempt,5,20.479999482631683,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,5,16.383999958634377,1
fc2,1,768,3072,native_int4,eviction_attempt,5,12.28800043463707,1
fc2,1,768,3072,dequant_only,eviction_attempt,5,8.191999979317188,1
fc2,1,768,3072,fused_int4,eviction_attempt,5,49.15200173854828,1
fc2,1,768,3072,native_int4,eviction_attempt,6,12.28800043463707,1
fc2,1,768,3072,bf16,eviction_attempt,6,14.336000196635723,1
fc2,1,768,3072,fused_int4,eviction_attempt,6,49.15200173854828,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,6,16.383999958634377,1
fc2,1,768,3072,packed_int4,eviction_attempt,6,18.432000651955605,1
fc2,1,768,3072,dequant_only,eviction_attempt,6,8.191999979317188,1
fc2,1,768,3072,bf16,eviction_attempt,7,14.336000196635723,1
fc2,1,768,3072,native_int4,eviction_attempt,7,12.28800043463707,1
fc2,1,768,3072,dequant_only,eviction_attempt,7,8.191999979317188,1
fc2,1,768,3072,fused_int4,eviction_attempt,7,49.12000149488449,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,7,14.336000196635723,1
fc2,1,768,3072,packed_int4,eviction_attempt,7,20.479999482631683,1
fc2,1,768,3072,fused_int4,eviction_attempt,8,50.175998359918594,1
fc2,1,768,3072,packed_int4,eviction_attempt,8,18.432000651955605,1
fc2,1,768,3072,bf16,eviction_attempt,8,16.383999958634377,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,8,16.383999958634377,1
fc2,1,768,3072,native_int4,eviction_attempt,8,12.28800043463707,1
fc2,1,768,3072,dequant_only,eviction_attempt,8,8.191999979317188,1
fc2,1,768,3072,packed_int4,eviction_attempt,9,20.479999482631683,1
fc2,1,768,3072,dequant_only,eviction_attempt,9,8.191999979317188,1
fc2,1,768,3072,fused_int4,eviction_attempt,9,54.91200089454651,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,9,16.00000075995922,1
fc2,1,768,3072,bf16,eviction_attempt,9,14.336000196635723,1
fc2,1,768,3072,native_int4,eviction_attempt,9,12.28800043463707,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,10,16.383999958634377,1
fc2,1,768,3072,fused_int4,eviction_attempt,10,57.34400078654289,1
fc2,1,768,3072,packed_int4,eviction_attempt,10,20.479999482631683,1
fc2,1,768,3072,bf16,eviction_attempt,10,14.336000196635723,1
fc2,1,768,3072,dequant_only,eviction_attempt,10,8.191999979317188,1
fc2,1,768,3072,native_int4,eviction_attempt,10,12.28800043463707,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,11,16.383999958634377,1
fc2,1,768,3072,fused_int4,eviction_attempt,11,49.15200173854828,1
fc2,1,768,3072,packed_int4,eviction_attempt,11,18.432000651955605,1
fc2,1,768,3072,bf16,eviction_attempt,11,16.383999958634377,1
fc2,1,768,3072,dequant_only,eviction_attempt,11,6.175999995321035,1
fc2,1,768,3072,native_int4,eviction_attempt,11,12.28800043463707,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,12,16.383999958634377,1
fc2,1,768,3072,bf16,eviction_attempt,12,14.336000196635723,1
fc2,1,768,3072,packed_int4,eviction_attempt,12,20.479999482631683,1
fc2,1,768,3072,native_int4,eviction_attempt,12,10.239999741315842,1
fc2,1,768,3072,fused_int4,eviction_attempt,12,49.12000149488449,1
fc2,1,768,3072,dequant_only,eviction_attempt,12,6.175999995321035,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,13,16.383999958634377,1
fc2,1,768,3072,dequant_only,eviction_attempt,13,8.191999979317188,1
fc2,1,768,3072,bf16,eviction_attempt,13,14.336000196635723,1
fc2,1,768,3072,native_int4,eviction_attempt,13,12.28800043463707,1
fc2,1,768,3072,packed_int4,eviction_attempt,13,18.432000651955605,1
fc2,1,768,3072,fused_int4,eviction_attempt,13,49.15200173854828,1
fc2,1,768,3072,native_int4,eviction_attempt,14,12.28800043463707,1
fc2,1,768,3072,packed_int4,eviction_attempt,14,20.479999482631683,1
fc2,1,768,3072,dequant_only,eviction_attempt,14,8.191999979317188,1
fc2,1,768,3072,fused_int4,eviction_attempt,14,49.15200173854828,1
fc2,1,768,3072,bf16,eviction_attempt,14,16.383999958634377,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,14,16.383999958634377,1
fc2,1,768,3072,fused_int4,eviction_attempt,15,49.15200173854828,1
fc2,1,768,3072,bf16,eviction_attempt,15,14.336000196635723,1
fc2,1,768,3072,dequant_only,eviction_attempt,15,8.191999979317188,1
fc2,1,768,3072,native_int4,eviction_attempt,15,12.28800043463707,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,15,16.383999958634377,1
fc2,1,768,3072,packed_int4,eviction_attempt,15,20.479999482631683,1
fc2,1,768,3072,native_int4,eviction_attempt,16,12.28800043463707,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,16,16.383999958634377,1
fc2,1,768,3072,packed_int4,eviction_attempt,16,20.479999482631683,1
fc2,1,768,3072,dequant_only,eviction_attempt,16,6.175999995321035,1
fc2,1,768,3072,bf16,eviction_attempt,16,16.383999958634377,1
fc2,1,768,3072,fused_int4,eviction_attempt,16,49.15200173854828,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,17,16.383999958634377,1
fc2,1,768,3072,packed_int4,eviction_attempt,17,18.432000651955605,1
fc2,1,768,3072,fused_int4,eviction_attempt,17,49.15200173854828,1
fc2,1,768,3072,bf16,eviction_attempt,17,14.336000196635723,1
fc2,1,768,3072,native_int4,eviction_attempt,17,12.28800043463707,1
fc2,1,768,3072,dequant_only,eviction_attempt,17,6.175999995321035,1
fc2,1,768,3072,packed_int4,eviction_attempt,18,18.432000651955605,1
fc2,1,768,3072,fused_int4,eviction_attempt,18,49.15200173854828,1
fc2,1,768,3072,bf16,eviction_attempt,18,14.336000196635723,1
fc2,1,768,3072,dequant_only,eviction_attempt,18,8.191999979317188,1
fc2,1,768,3072,native_int4,eviction_attempt,18,12.256000190973282,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,18,16.383999958634377,1
fc2,1,768,3072,bf16,eviction_attempt,19,16.383999958634377,1
fc2,1,768,3072,dequant_only,eviction_attempt,19,6.144000217318535,1
fc2,1,768,3072,native_int4,eviction_attempt,19,12.28800043463707,1
fc2,1,768,3072,packed_int4,eviction_attempt,19,18.432000651955605,1
fc2,1,768,3072,fused_int4,eviction_attempt,19,49.15200173854828,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,19,18.432000651955605,1
fc2,1,768,3072,dequant_only,eviction_attempt,20,6.175999995321035,1
fc2,1,768,3072,packed_int4,eviction_attempt,20,20.479999482631683,1
fc2,1,768,3072,predequant_gemm,eviction_attempt,20,16.383999958634377,1
fc2,1,768,3072,fused_int4,eviction_attempt,20,49.15200173854828,1
fc2,1,768,3072,bf16,eviction_attempt,20,14.336000196635723,1
fc2,1,768,3072,native_int4,eviction_attempt,20,12.28800043463707,1
fc2,16,768,3072,predequant_gemm,warm,0,8.011999540030956,32
fc2,16,768,3072,packed_int4,warm,0,12.835999950766563,32
fc2,16,768,3072,native_int4,warm,0,9.730000048875809,32
fc2,16,768,3072,bf16,warm,0,7.404000032693148,32
fc2,16,768,3072,fused_int4,warm,0,45.57200148701668,32
fc2,16,768,3072,dequant_only,warm,0,4.846999887377024,32
fc2,16,768,3072,fused_int4,warm,1,45.235998928546906,32
fc2,16,768,3072,predequant_gemm,warm,1,6.901999935507774,32
fc2,16,768,3072,packed_int4,warm,1,10.897999629378319,32
fc2,16,768,3072,dequant_only,warm,1,4.174999892711639,32
fc2,16,768,3072,native_int4,warm,1,8.705000393092632,32
fc2,16,768,3072,bf16,warm,1,6.335999816656113,32
fc2,16,768,3072,bf16,warm,2,6.206999998539686,32
fc2,16,768,3072,dequant_only,warm,2,4.143999889492989,32
fc2,16,768,3072,fused_int4,warm,2,45.20300030708313,32
fc2,16,768,3072,packed_int4,warm,2,11.087000370025635,32
fc2,16,768,3072,predequant_gemm,warm,2,7.23800016567111,32
fc2,16,768,3072,native_int4,warm,2,8.481999859213829,32
fc2,16,768,3072,native_int4,warm,3,8.476000279188156,32
fc2,16,768,3072,bf16,warm,3,5.8559998869895935,32
fc2,16,768,3072,packed_int4,warm,3,10.78800018876791,32
fc2,16,768,3072,dequant_only,warm,3,4.124999977648258,32
fc2,16,768,3072,fused_int4,warm,3,45.221999287605286,32
fc2,16,768,3072,predequant_gemm,warm,3,6.912999786436558,32
fc2,16,768,3072,dequant_only,warm,4,4.1600000113248825,32
fc2,16,768,3072,fused_int4,warm,4,45.27999833226204,32
fc2,16,768,3072,bf16,warm,4,6.186999846249819,32
fc2,16,768,3072,packed_int4,warm,4,10.64900029450655,32
fc2,16,768,3072,native_int4,warm,4,8.554000407457352,32
fc2,16,768,3072,predequant_gemm,warm,4,6.8789999932050705,32
fc2,16,768,3072,fused_int4,warm,5,45.20900174975395,32
fc2,16,768,3072,dequant_only,warm,5,4.133999813348055,32
fc2,16,768,3072,native_int4,warm,5,8.589999750256538,32
fc2,16,768,3072,predequant_gemm,warm,5,6.909999996423721,32
fc2,16,768,3072,packed_int4,warm,5,10.641000233590603,32
fc2,16,768,3072,bf16,warm,5,6.221000105142593,32
fc2,16,768,3072,fused_int4,warm,6,45.29700055718422,32
fc2,16,768,3072,dequant_only,warm,6,4.141000099480152,32
fc2,16,768,3072,native_int4,warm,6,8.592999540269375,32
fc2,16,768,3072,bf16,warm,6,6.171999964863062,32
fc2,16,768,3072,predequant_gemm,warm,6,6.850999779999256,32
fc2,16,768,3072,packed_int4,warm,6,10.583999566733837,32
fc2,16,768,3072,native_int4,eviction_attempt,0,15.359999611973763,1
fc2,16,768,3072,dequant_only,eviction_attempt,0,8.191999979317188,1
fc2,16,768,3072,bf16,eviction_attempt,0,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,0,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,0,13.311999849975109,1
fc2,16,768,3072,fused_int4,eviction_attempt,0,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,1,14.336000196635723,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,1,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,1,6.175999995321035,1
fc2,16,768,3072,packed_int4,eviction_attempt,1,16.383999958634377,1
fc2,16,768,3072,native_int4,eviction_attempt,1,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,1,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,2,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,2,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,2,16.383999958634377,1
fc2,16,768,3072,bf16,eviction_attempt,2,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,2,8.191999979317188,1
fc2,16,768,3072,fused_int4,eviction_attempt,2,49.15200173854828,1
fc2,16,768,3072,dequant_only,eviction_attempt,3,8.191999979317188,1
fc2,16,768,3072,packed_int4,eviction_attempt,3,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,3,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,3,12.28800043463707,1
fc2,16,768,3072,fused_int4,eviction_attempt,3,53.279999643564224,1
fc2,16,768,3072,native_int4,eviction_attempt,3,16.00000075995922,1
fc2,16,768,3072,native_int4,eviction_attempt,4,16.383999958634377,1
fc2,16,768,3072,packed_int4,eviction_attempt,4,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,4,8.191999979317188,1
fc2,16,768,3072,bf16,eviction_attempt,4,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,4,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,4,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,5,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,5,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,5,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,5,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,5,8.191999979317188,1
fc2,16,768,3072,fused_int4,eviction_attempt,5,49.15200173854828,1
fc2,16,768,3072,native_int4,eviction_attempt,6,16.383999958634377,1
fc2,16,768,3072,bf16,eviction_attempt,6,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,6,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,6,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,6,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,6,8.191999979317188,1
fc2,16,768,3072,bf16,eviction_attempt,7,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,7,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,7,8.191999979317188,1
fc2,16,768,3072,fused_int4,eviction_attempt,7,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,7,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,7,16.35199971497059,1
fc2,16,768,3072,fused_int4,eviction_attempt,8,49.15200173854828,1
fc2,16,768,3072,packed_int4,eviction_attempt,8,16.383999958634377,1
fc2,16,768,3072,bf16,eviction_attempt,8,14.336000196635723,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,8,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,8,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,8,6.175999995321035,1
fc2,16,768,3072,packed_int4,eviction_attempt,9,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,9,8.191999979317188,1
fc2,16,768,3072,fused_int4,eviction_attempt,9,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,9,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,9,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,9,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,10,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,10,49.15200173854828,1
fc2,16,768,3072,packed_int4,eviction_attempt,10,16.383999958634377,1
fc2,16,768,3072,bf16,eviction_attempt,10,12.28800043463707,1
fc2,16,768,3072,dequant_only,eviction_attempt,10,6.144000217318535,1
fc2,16,768,3072,native_int4,eviction_attempt,10,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,11,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,11,49.15200173854828,1
fc2,16,768,3072,packed_int4,eviction_attempt,11,16.383999958634377,1
fc2,16,768,3072,bf16,eviction_attempt,11,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,11,6.175999995321035,1
fc2,16,768,3072,native_int4,eviction_attempt,11,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,12,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,12,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,12,16.383999958634377,1
fc2,16,768,3072,native_int4,eviction_attempt,12,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,12,49.15200173854828,1
fc2,16,768,3072,dequant_only,eviction_attempt,12,8.191999979317188,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,13,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,13,8.191999979317188,1
fc2,16,768,3072,bf16,eviction_attempt,13,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,13,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,13,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,13,49.15200173854828,1
fc2,16,768,3072,native_int4,eviction_attempt,14,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,14,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,14,6.144000217318535,1
fc2,16,768,3072,fused_int4,eviction_attempt,14,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,14,14.336000196635723,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,14,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,15,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,15,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,15,6.175999995321035,1
fc2,16,768,3072,native_int4,eviction_attempt,15,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,15,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,15,15.968000516295433,1
fc2,16,768,3072,native_int4,eviction_attempt,16,15.968000516295433,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,16,14.303999952971935,1
fc2,16,768,3072,packed_int4,eviction_attempt,16,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,16,8.191999979317188,1
fc2,16,768,3072,bf16,eviction_attempt,16,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,16,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,17,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,17,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,17,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,17,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,17,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,17,6.175999995321035,1
fc2,16,768,3072,packed_int4,eviction_attempt,18,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,18,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,18,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,18,6.175999995321035,1
fc2,16,768,3072,native_int4,eviction_attempt,18,16.35199971497059,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,18,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,19,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,19,8.191999979317188,1
fc2,16,768,3072,native_int4,eviction_attempt,19,16.383999958634377,1
fc2,16,768,3072,packed_int4,eviction_attempt,19,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,19,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,19,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,20,8.191999979317188,1
fc2,16,768,3072,packed_int4,eviction_attempt,20,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,20,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,20,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,20,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,20,16.383999958634377,1
fc2,64,768,3072,predequant_gemm,warm,0,14.22099955379963,32
fc2,64,768,3072,packed_int4,warm,0,18.998999148607254,32
fc2,64,768,3072,native_int4,warm,0,19.550999626517296,32
fc2,64,768,3072,bf16,warm,0,13.148999772965908,32
fc2,64,768,3072,fused_int4,warm,0,43.60099881887436,32
fc2,64,768,3072,dequant_only,warm,0,4.749000072479248,32
fc2,64,768,3072,fused_int4,warm,1,43.505001813173294,32
fc2,64,768,3072,predequant_gemm,warm,1,13.491000048816204,32
fc2,64,768,3072,packed_int4,warm,1,17.395999282598495,32
fc2,64,768,3072,dequant_only,warm,1,4.182000178843737,32
fc2,64,768,3072,native_int4,warm,1,18.498999997973442,32
fc2,64,768,3072,bf16,warm,1,12.59899977594614,32
fc2,64,768,3072,bf16,warm,2,12.466000393033028,32
fc2,64,768,3072,dequant_only,warm,2,4.172000102698803,32
fc2,64,768,3072,fused_int4,warm,2,43.30800101161003,32
fc2,64,768,3072,packed_int4,warm,2,17.268000170588493,32
fc2,64,768,3072,predequant_gemm,warm,2,13.327999971807003,32
fc2,64,768,3072,native_int4,warm,2,17.95399934053421,32
fc2,64,768,3072,native_int4,warm,3,17.93299987912178,32
fc2,64,768,3072,bf16,warm,3,12.454000301659107,32
fc2,64,768,3072,packed_int4,warm,3,17.20600016415119,32
fc2,64,768,3072,dequant_only,warm,3,4.139000084251165,32
fc2,64,768,3072,fused_int4,warm,3,43.23599860072136,32
fc2,64,768,3072,predequant_gemm,warm,3,13.411000370979309,32
fc2,64,768,3072,dequant_only,warm,4,4.126999992877245,32
fc2,64,768,3072,fused_int4,warm,4,43.1860014796257,32
fc2,64,768,3072,bf16,warm,4,12.455999851226807,32
fc2,64,768,3072,packed_int4,warm,4,17.131999135017395,32
fc2,64,768,3072,native_int4,warm,4,18.23499985039234,32
fc2,64,768,3072,predequant_gemm,warm,4,13.326999731361866,32
fc2,64,768,3072,fused_int4,warm,5,43.237000703811646,32
fc2,64,768,3072,dequant_only,warm,5,4.139999859035015,32
fc2,64,768,3072,native_int4,warm,5,18.324000760912895,32
fc2,64,768,3072,predequant_gemm,warm,5,13.327999971807003,32
fc2,64,768,3072,packed_int4,warm,5,17.116999253630638,32
fc2,64,768,3072,bf16,warm,5,12.361000292003155,32
